"N","P","G","Iteration","Method","MAE","RMSE","MAPE"
1000,0.3,25,10,"LI",0.0439569300715183,0.221169734761269,61.8831492586018
1000,0.3,25,10,"KAF",0.48450562916969,0.522274621048108,105.584380223582
1000,0.3,25,10,"RMEA",0.00113569113358397,0.180033207969521,49.6302552898559
1000,0.3,25,10,"NNI",0.00758894137957159,0.198519203381449,53.1392989880611
1000,0.3,50,1,"NN",0.0814649089037132,0.200637028414204,36.6140420953541
1000,0.3,50,1,"EWMA",0.0203966897500716,0.188112939110429,30.2424747260295
1000,0.3,50,1,"LI",0.00392747686274614,0.188810430171838,31.4825993508383
1000,0.3,50,1,"KAF",0.684873322096926,0.737599671799467,125.078147583732
1000,0.3,50,1,"RMEA",0.00639800509988231,0.153798152880856,25.4201264691851
1000,0.3,50,1,"NNI",0.00792180917238246,0.190329970106374,31.835968410318
1000,0.3,50,2,"NN",0.00700689702354234,0.227463955100743,49.0517227346051
1000,0.3,50,2,"EWMA",0.00631918319246862,0.200110118837404,43.5532137154944
1000,0.3,50,2,"LI",0.0379329733983198,0.210078354698279,47.1700366060445
1000,0.3,50,2,"KAF",0.462916521188153,0.490799613298289,99.2647353598177
1000,0.3,50,2,"RMEA",0.00656894633659191,0.158589054039351,35.6153017557683
1000,0.3,50,2,"NNI",0.077610795920968,0.209893109788132,49.4175034135419
1000,0.3,50,3,"NN",0.109003267597415,0.229397758662494,43.5320520754963
1000,0.3,50,3,"EWMA",0.039605975363114,0.211685101196184,38.6974503184308
1000,0.3,50,3,"LI",0.0896238863618083,0.260405148394194,47.1311996656965
1000,0.3,50,3,"KAF",0.541750973438869,0.563895839377987,98.2992148167349
1000,0.3,50,3,"RMEA",0.0131706250767007,0.152563608815047,26.1993483696659
1000,0.3,50,3,"NNI",0.0327617800606978,0.239064555222586,41.705342594172
1000,0.3,50,4,"NN",0.180467862479485,0.285215700783813,85.6672641779555
1000,0.3,50,4,"EWMA",0.0591045391672516,0.244182784867465,62.8415998696185
1000,0.3,50,4,"LI",0.0704390453867075,0.226672776065922,61.7402432344187
1000,0.3,50,4,"KAF",0.476485756063024,0.507542391467279,99.2157128296168
1000,0.3,50,4,"RMEA",0.00659305128296578,0.1740228451043,49.0550418347696
1000,0.3,50,4,"NNI",0.110950208613812,0.229744860300522,66.3317592217739
1000,0.3,50,5,"NN",0.0108587078812583,0.195733895391702,39.8780750623638
1000,0.3,50,5,"EWMA",0.0162556377767724,0.19466799993912,41.3244641341738
1000,0.3,50,5,"LI",0.0280410926368262,0.194973462861866,41.7265375056096
1000,0.3,50,5,"KAF",0.495164981865623,0.519812315497808,106.704054459017
1000,0.3,50,5,"RMEA",0.00737897266447858,0.143703915327186,31.0883693613325
1000,0.3,50,5,"NNI",0.185437654229167,0.270204444936231,62.657543001122
1000,0.3,50,6,"NN",0.0720965449630333,0.181491503098272,29.26318546258
1000,0.3,50,6,"EWMA",0.0632901947334096,0.170435967230767,28.7637767409186
1000,0.3,50,6,"LI",0.0812562415502027,0.175277544970017,28.4246414634911
1000,0.3,50,6,"KAF",0.53940211587461,0.559472931784071,99.8031512695111
1000,0.3,50,6,"RMEA",0.00899423666358698,0.148904526379516,27.9474639711793
1000,0.3,50,6,"NNI",0.126259193284572,0.19903958706637,30.0001667199272
1000,0.3,50,7,"NN",0.00384872276099156,0.181678524216794,27.978374207271
1000,0.3,50,7,"EWMA",0.0296657291230308,0.168805009433286,24.5914718416839
1000,0.3,50,7,"LI",0.0386092518864954,0.169869254576368,24.5880605111998
1000,0.3,50,7,"KAF",0.583094643213524,0.600574521602307,97.8782690729693
1000,0.3,50,7,"RMEA",0.000172129876562547,0.14121429797836,21.638423232895
1000,0.3,50,7,"NNI",0.0538794880365038,0.17223249387729,24.4201885123713
1000,0.3,50,8,"NN",0.0936185123455874,0.214080122279072,46.7747987390427
1000,0.3,50,8,"EWMA",0.00886768046782454,0.211346177407713,50.531201644184
1000,0.3,50,8,"LI",0.0184056916057046,0.220647840617623,53.4698346110479
1000,0.3,50,8,"KAF",0.496978333133525,0.52495160176483,100.29090186109
1000,0.3,50,8,"RMEA",0.0162270079284446,0.170020814292442,48.6800729555151
1000,0.3,50,8,"NNI",0.000158528671788449,0.214074112096425,50.686611219728
1000,0.3,50,9,"NN",0.068630858672393,0.181331447293509,47.4311526336638
1000,0.3,50,9,"EWMA",0.0669451884579343,0.184345869789455,47.9499445765207
1000,0.3,50,9,"LI",0.0877270801526644,0.199708113827059,52.2666092252288
1000,0.3,50,9,"KAF",0.450344914874272,0.476496235293104,100.046788730872
1000,0.3,50,9,"RMEA",0.00470527470059458,0.156311779250939,37.953714987088
1000,0.3,50,9,"NNI",0.306769956580748,0.35533585986806,98.8479761577986
1000,0.3,50,10,"NN",0.00372158059971996,0.208487707973339,52.8923450569691
1000,0.3,50,10,"EWMA",0.0628977629448,0.209284485973383,46.6721522464679
1000,0.3,50,10,"LI",0.0452020490241084,0.202586725396495,47.4689322764802
1000,0.3,50,10,"KAF",0.449311027812625,0.481213327250502,92.0594406846732
1000,0.3,50,10,"RMEA",0.0210766786010859,0.163846870082004,40.6090890483935
1000,0.3,50,10,"NNI",0.026878900355019,0.184087341956471,48.3410251458002
