"N","P","G","Iteration","Method","max_iter","K","n_series","random","method","Modulus","Argument","MAE","RMSE","MAPE"
1000,0.1,10,5,"NNI",10,5,20,"FALSE","noise",0.05,0.523598775598299,0.0462806829075954,0.156089626806487,25.5852221763373
1000,0.1,10,5,"NNI",10,5,60,"FALSE","noise",0.05,0.523598775598299,0.0359615506987712,0.150302406646241,25.1580055571055
1000,0.1,10,5,"NNI",10,5,100,"FALSE","noise",0.05,0.523598775598299,0.0275765702586314,0.161967535051583,27.2273688771126
1000,0.1,10,5,"NNI",10,10,10,"FALSE","noise",0.05,0.523598775598299,0.0469189163010261,0.154379543737269,25.6626547254853
1000,0.1,10,5,"NNI",10,10,30,"FALSE","noise",0.05,0.523598775598299,0.0459263881604812,0.162510917418245,27.2263997134276
1000,0.1,10,5,"NNI",10,10,50,"FALSE","noise",0.05,0.523598775598299,0.0353550768654487,0.15106158718312,25.8085188043828
1000,0.1,10,5,"NNI",25,5,20,"FALSE","noise",0.05,0.523598775598299,0.0465993632595679,0.156791896590818,26.0627055830023
1000,0.1,10,5,"NNI",25,5,60,"FALSE","noise",0.05,0.523598775598299,0.0390914012234351,0.158791245476289,26.7671570658378
1000,0.1,10,5,"NNI",25,5,100,"FALSE","noise",0.05,0.523598775598299,0.0450434521417758,0.147552198010115,24.0901341913121
1000,0.1,10,5,"NNI",25,10,10,"FALSE","noise",0.05,0.523598775598299,0.048687996022,0.156183473822262,25.623645683497
1000,0.1,10,5,"NNI",25,10,30,"FALSE","noise",0.05,0.523598775598299,0.043726465205445,0.154507630817432,25.9234965188469
1000,0.1,10,5,"NNI",25,10,50,"FALSE","noise",0.05,0.523598775598299,0.0445462033610484,0.163428583426426,27.4682243079676
1000,0.1,10,5,"NNI",10,5,20,"TRUE","all",0.05,0.523598775598299,0.0105078123520753,0.174903802163721,29.9570180403865
1000,0.1,10,5,"NNI",10,5,60,"TRUE","all",0.05,0.523598775598299,0.0217144153278014,0.161315899882206,27.2401458349352
1000,0.1,10,5,"NNI",10,5,100,"TRUE","all",0.05,0.523598775598299,0.033769904450669,0.171318714673958,27.9228537778096
1000,0.1,10,5,"NNI",10,10,10,"TRUE","all",0.05,0.523598775598299,0.036244948209419,0.171322715530231,25.9663490868631
1000,0.1,10,5,"NNI",10,10,30,"TRUE","all",0.05,0.523598775598299,0.0364874186079642,0.168488380498223,26.6837288349748
1000,0.1,10,5,"NNI",10,10,50,"TRUE","all",0.05,0.523598775598299,0.0368827576499126,0.173132198611723,28.2965303261388
1000,0.1,10,5,"NNI",25,5,20,"TRUE","all",0.05,0.523598775598299,0.0737443489562413,0.211896424340475,33.7714580072075
1000,0.1,10,5,"NNI",25,5,60,"TRUE","all",0.05,0.523598775598299,0.0488656400184772,0.180963870014916,27.9268748707214
1000,0.1,10,5,"NNI",25,5,100,"TRUE","all",0.05,0.523598775598299,0.0445262014072082,0.17518598618901,28.2272976126392
1000,0.1,10,5,"NNI",25,10,10,"TRUE","all",0.05,0.523598775598299,0.04854501456727,0.187365377739843,28.4325952086417
1000,0.1,10,5,"NNI",25,10,30,"TRUE","all",0.05,0.523598775598299,0.0547493046056172,0.186437224971016,30.0753725307095
1000,0.1,10,5,"NNI",25,10,50,"TRUE","all",0.05,0.523598775598299,0.0573452597241542,0.176505496450279,27.7205254629599
1000,0.1,10,5,"NNI",10,5,20,"FALSE","all",0.05,0.523598775598299,0.0481882009964129,0.155663113314655,25.6377514252085
1000,0.1,10,5,"NNI",10,5,60,"FALSE","all",0.05,0.523598775598299,0.0477801853280208,0.15713207655148,25.6791830470531
1000,0.1,10,5,"NNI",10,5,100,"FALSE","all",0.05,0.523598775598299,0.0473057329516551,0.169952003398947,27.9029601118443
1000,0.1,10,5,"NNI",10,10,10,"FALSE","all",0.05,0.523598775598299,0.0459211413126132,0.151347013046043,24.4637133052976
1000,0.1,10,5,"NNI",10,10,30,"FALSE","all",0.05,0.523598775598299,0.0435948206942222,0.159419885231883,26.8052421966475
1000,0.1,10,5,"NNI",10,10,50,"FALSE","all",0.05,0.523598775598299,0.0418516070406577,0.161412917962585,26.3674063653706
1000,0.1,10,5,"NNI",25,5,20,"FALSE","all",0.05,0.523598775598299,0.0455436570446631,0.157480222571062,26.4517139661933
1000,0.1,10,5,"NNI",25,5,60,"FALSE","all",0.05,0.523598775598299,0.0562145151357791,0.164737700550609,26.0539891445123
1000,0.1,10,5,"NNI",25,5,100,"FALSE","all",0.05,0.523598775598299,0.0477949323933265,0.161350771283831,26.5432030547954
1000,0.1,10,5,"NNI",25,10,10,"FALSE","all",0.05,0.523598775598299,0.0444896673958442,0.155644788413248,26.1842814465118
1000,0.1,10,5,"NNI",25,10,30,"FALSE","all",0.05,0.523598775598299,0.0473055453817985,0.156242057329158,26.2763841428995
1000,0.1,10,5,"NNI",25,10,50,"FALSE","all",0.05,0.523598775598299,0.0451835636894843,0.161832716532952,26.7039149667596
1000,0.1,20,1,"NNI",10,5,20,"TRUE","noise",0.05,0.523598775598299,0.0635036805253294,0.194509510355103,33.9388226941601
1000,0.1,20,1,"NNI",10,5,60,"TRUE","noise",0.05,0.523598775598299,0.09696159479579,0.223375795295833,40.0230315242191
1000,0.1,20,1,"NNI",10,5,100,"TRUE","noise",0.05,0.523598775598299,0.0866385612767008,0.215499949401266,38.7759818467368
1000,0.1,20,1,"NNI",10,10,10,"TRUE","noise",0.05,0.523598775598299,0.0673225243668822,0.201731796980381,35.7879646550651
1000,0.1,20,1,"NNI",10,10,30,"TRUE","noise",0.05,0.523598775598299,0.0676438101064232,0.192126866273491,34.0565229769874
1000,0.1,20,1,"NNI",10,10,50,"TRUE","noise",0.05,0.523598775598299,0.0830051657911208,0.207077047427791,36.5621537758893
1000,0.1,20,1,"NNI",25,5,20,"TRUE","noise",0.05,0.523598775598299,0.0975124442141321,0.225098812887048,38.8093983967476
1000,0.1,20,1,"NNI",25,5,60,"TRUE","noise",0.05,0.523598775598299,0.116557963734474,0.204503591798463,35.8805317262172
1000,0.1,20,1,"NNI",25,5,100,"TRUE","noise",0.05,0.523598775598299,0.139901913129893,0.224465640905357,38.205861324903
1000,0.1,20,1,"NNI",25,10,10,"TRUE","noise",0.05,0.523598775598299,0.0766901166301039,0.200959890699216,35.2651601430955
1000,0.1,20,1,"NNI",25,10,30,"TRUE","noise",0.05,0.523598775598299,0.144752646757272,0.246777307435403,43.1882643237683
1000,0.1,20,1,"NNI",25,10,50,"TRUE","noise",0.05,0.523598775598299,0.138173577279952,0.221566939624245,37.7296140843381
1000,0.1,20,1,"NNI",10,5,20,"FALSE","noise",0.05,0.523598775598299,0.0139572068471643,0.140854524147879,29.2886476216248
1000,0.1,20,1,"NNI",10,5,60,"FALSE","noise",0.05,0.523598775598299,0.0104898380655977,0.144087214463758,29.0569749423005
1000,0.1,20,1,"NNI",10,5,100,"FALSE","noise",0.05,0.523598775598299,0.0339441882800129,0.168182090672976,29.4249434091097
1000,0.1,20,1,"NNI",10,10,10,"FALSE","noise",0.05,0.523598775598299,0.0185429936666223,0.137028230979498,28.696316135076
1000,0.1,20,1,"NNI",10,10,30,"FALSE","noise",0.05,0.523598775598299,0.0143788958806726,0.140972299301011,29.1414484365755
1000,0.1,20,1,"NNI",10,10,50,"FALSE","noise",0.05,0.523598775598299,0.00322015156039922,0.147491090124687,30.0370222470886
1000,0.1,20,1,"NNI",25,5,20,"FALSE","noise",0.05,0.523598775598299,0.0157678774137232,0.131850703447935,27.8169495130082
1000,0.1,20,1,"NNI",25,5,60,"FALSE","noise",0.05,0.523598775598299,0.00955309017112525,0.139028378598999,27.0729397176595
1000,0.1,20,1,"NNI",25,5,100,"FALSE","noise",0.05,0.523598775598299,0.0422912242214945,0.148711599607063,27.5353125202791
1000,0.1,20,1,"NNI",25,10,10,"FALSE","noise",0.05,0.523598775598299,0.0124830879468652,0.135831343711404,28.0621659071139
1000,0.1,20,1,"NNI",25,10,30,"FALSE","noise",0.05,0.523598775598299,0.0150849369544717,0.136677254145319,28.5903023711472
1000,0.1,20,1,"NNI",25,10,50,"FALSE","noise",0.05,0.523598775598299,0.00697902812769683,0.131602977473542,25.8681649723617
1000,0.1,20,1,"NNI",10,5,20,"TRUE","all",0.05,0.523598775598299,0.0419687512647179,0.205229964153658,37.8652395527176
1000,0.1,20,1,"NNI",10,5,60,"TRUE","all",0.05,0.523598775598299,0.086237395307031,0.237101275206977,42.9007343518436
1000,0.1,20,1,"NNI",10,5,100,"TRUE","all",0.05,0.523598775598299,0.0907466034721402,0.226645705239703,40.4984213635038
1000,0.1,20,1,"NNI",10,10,10,"TRUE","all",0.05,0.523598775598299,0.0791748359780577,0.226073758738391,40.2601262473444
1000,0.1,20,1,"NNI",10,10,30,"TRUE","all",0.05,0.523598775598299,0.0749050533752707,0.217495801031595,39.5358272710506
1000,0.1,20,1,"NNI",10,10,50,"TRUE","all",0.05,0.523598775598299,0.0692781017999914,0.21530187106461,39.1847429322914
1000,0.1,20,1,"NNI",25,5,20,"TRUE","all",0.05,0.523598775598299,0.0866471032094029,0.233985535886493,41.8018754675101
1000,0.1,20,1,"NNI",25,5,60,"TRUE","all",0.05,0.523598775598299,0.127823197856155,0.234377602945741,40.323871830886
1000,0.1,20,1,"NNI",25,5,100,"TRUE","all",0.05,0.523598775598299,0.142233047839608,0.283364831975624,51.3574619745208
1000,0.1,20,1,"NNI",25,10,10,"TRUE","all",0.05,0.523598775598299,0.07527747683337,0.208228784288503,37.6026274678424
1000,0.1,20,1,"NNI",25,10,30,"TRUE","all",0.05,0.523598775598299,0.136602736395207,0.26160797060064,46.8821198042079
1000,0.1,20,1,"NNI",25,10,50,"TRUE","all",0.05,0.523598775598299,0.14557668300679,0.251909379770629,43.3815073366302
1000,0.1,20,1,"NNI",10,5,20,"FALSE","all",0.05,0.523598775598299,0.0169344227332803,0.137698770706143,29.0592027828917
1000,0.1,20,1,"NNI",10,5,60,"FALSE","all",0.05,0.523598775598299,0.00221707119235722,0.149875269424221,30.3648987921647
1000,0.1,20,1,"NNI",10,5,100,"FALSE","all",0.05,0.523598775598299,0.0294339853804377,0.183041345651228,35.5361472713489
1000,0.1,20,1,"NNI",10,10,10,"FALSE","all",0.05,0.523598775598299,0.00953057339975564,0.141404256642765,29.1091003522042
1000,0.1,20,1,"NNI",10,10,30,"FALSE","all",0.05,0.523598775598299,0.0118779370207521,0.14190201576058,29.1491444479663
1000,0.1,20,1,"NNI",10,10,50,"FALSE","all",0.05,0.523598775598299,0.000723142040875275,0.149620354361656,29.8604183266706
1000,0.1,20,1,"NNI",25,5,20,"FALSE","all",0.05,0.523598775598299,0.0204228023428652,0.139188438853828,29.2988532417057
1000,0.1,20,1,"NNI",25,5,60,"FALSE","all",0.05,0.523598775598299,0.00399020815083711,0.144328895179315,28.4166624272579
1000,0.1,20,1,"NNI",25,5,100,"FALSE","all",0.05,0.523598775598299,0.0225164224009779,0.154584125637483,29.1948540806972
1000,0.1,20,1,"NNI",25,10,10,"FALSE","all",0.05,0.523598775598299,0.0134943435210916,0.137355740880448,28.8336001250099
1000,0.1,20,1,"NNI",25,10,30,"FALSE","all",0.05,0.523598775598299,0.0117080609101984,0.135809903705027,27.8622810349882
1000,0.1,20,1,"NNI",25,10,50,"FALSE","all",0.05,0.523598775598299,0.00778645673802169,0.143986549953009,28.6692879362784
1000,0.1,20,2,"NNI",10,5,20,"TRUE","noise",0.05,0.523598775598299,0.0583878684898734,0.230515920955619,40.6930282292077
1000,0.1,20,2,"NNI",10,5,60,"TRUE","noise",0.05,0.523598775598299,0.0719007985105634,0.214876367415836,37.7608275724714
1000,0.1,20,2,"NNI",10,5,100,"TRUE","noise",0.05,0.523598775598299,0.0678658187648177,0.204014649770928,36.328639910752
1000,0.1,20,2,"NNI",10,10,10,"TRUE","noise",0.05,0.523598775598299,0.0523118330499053,0.22093076888131,40.5030850559143
1000,0.1,20,2,"NNI",10,10,30,"TRUE","noise",0.05,0.523598775598299,0.0793209576567531,0.222869140459487,39.5142538668279
1000,0.1,20,2,"NNI",10,10,50,"TRUE","noise",0.05,0.523598775598299,0.0790516375115037,0.217499003580208,38.2785624965753
1000,0.1,20,2,"NNI",25,5,20,"TRUE","noise",0.05,0.523598775598299,0.084734264095676,0.199778550330356,32.7010472911282
1000,0.1,20,2,"NNI",25,5,60,"TRUE","noise",0.05,0.523598775598299,0.0980204421630025,0.201043919836211,32.3616370779338
1000,0.1,20,2,"NNI",25,5,100,"TRUE","noise",0.05,0.523598775598299,0.0879961600145221,0.19198772358412,31.307658264314
1000,0.1,20,2,"NNI",25,10,10,"TRUE","noise",0.05,0.523598775598299,0.110467046024454,0.22865828400151,38.1064417499899
1000,0.1,20,2,"NNI",25,10,30,"TRUE","noise",0.05,0.523598775598299,0.0938487986137986,0.206950535541036,34.6598278769988
1000,0.1,20,2,"NNI",25,10,50,"TRUE","noise",0.05,0.523598775598299,0.0835420254072071,0.185768863220264,30.7756102695798
1000,0.1,20,2,"NNI",10,5,20,"FALSE","noise",0.05,0.523598775598299,0.0232413493951679,0.166843798294613,29.3948029595667
1000,0.1,20,2,"NNI",10,5,60,"FALSE","noise",0.05,0.523598775598299,0.0329318980982423,0.18224087827841,31.1394763802275
1000,0.1,20,2,"NNI",10,5,100,"FALSE","noise",0.05,0.523598775598299,0.0398544625004649,0.215037360886221,37.6379644792835
1000,0.1,20,2,"NNI",10,10,10,"FALSE","noise",0.05,0.523598775598299,0.0261392496785045,0.170286818209541,29.8195647890846
1000,0.1,20,2,"NNI",10,10,30,"FALSE","noise",0.05,0.523598775598299,0.0194163661857963,0.171215414788433,30.8491617095819
1000,0.1,20,2,"NNI",10,10,50,"FALSE","noise",0.05,0.523598775598299,0.0287385630270362,0.168458263074055,29.0184106978556
1000,0.1,20,2,"NNI",25,5,20,"FALSE","noise",0.05,0.523598775598299,0.0202865474542499,0.165907760174004,29.1017358976732
1000,0.1,20,2,"NNI",25,5,60,"FALSE","noise",0.05,0.523598775598299,0.0413266694327712,0.171760575189876,29.0698750959697
1000,0.1,20,2,"NNI",25,5,100,"FALSE","noise",0.05,0.523598775598299,0.0532230923255802,0.174809984518675,30.2232855122105
1000,0.1,20,2,"NNI",25,10,10,"FALSE","noise",0.05,0.523598775598299,0.0253344115218044,0.165505763558689,28.8873440832909
1000,0.1,20,2,"NNI",25,10,30,"FALSE","noise",0.05,0.523598775598299,0.0242739052494884,0.168379290664736,29.4995125437178
1000,0.1,20,2,"NNI",25,10,50,"FALSE","noise",0.05,0.523598775598299,0.0318278418382526,0.161414402220077,27.6539525848533
1000,0.1,20,2,"NNI",10,5,20,"TRUE","all",0.05,0.523598775598299,0.0733347436150432,0.240139672997743,44.6958436734592
1000,0.1,20,2,"NNI",10,5,60,"TRUE","all",0.05,0.523598775598299,0.0771345585545421,0.224899595259813,39.8154073015568
1000,0.1,20,2,"NNI",10,5,100,"TRUE","all",0.05,0.523598775598299,0.0815323484649778,0.22380715797883,39.6313608602085
1000,0.1,20,2,"NNI",10,10,10,"TRUE","all",0.05,0.523598775598299,0.0533838267585159,0.226967119866346,41.454969586739
1000,0.1,20,2,"NNI",10,10,30,"TRUE","all",0.05,0.523598775598299,0.103746242847097,0.243168250401916,41.8686847938425
1000,0.1,20,2,"NNI",10,10,50,"TRUE","all",0.05,0.523598775598299,0.080791385110271,0.231789606635255,41.1140895959453
1000,0.1,20,2,"NNI",25,5,20,"TRUE","all",0.05,0.523598775598299,0.113593520622504,0.256139012066927,42.1842863249144
1000,0.1,20,2,"NNI",25,5,60,"TRUE","all",0.05,0.523598775598299,0.137444884889376,0.257852353640993,42.8767010531181
1000,0.1,20,2,"NNI",25,5,100,"TRUE","all",0.05,0.523598775598299,0.122811450757635,0.234845766353379,38.6423592348654
1000,0.1,20,2,"NNI",25,10,10,"TRUE","all",0.05,0.523598775598299,0.104531890504611,0.256050370533997,43.2318947053214
1000,0.1,20,2,"NNI",25,10,30,"TRUE","all",0.05,0.523598775598299,0.110031147800934,0.234466360666292,39.2071743893774
1000,0.1,20,2,"NNI",25,10,50,"TRUE","all",0.05,0.523598775598299,0.120185317405117,0.24680826190587,40.9025993010533
1000,0.1,20,2,"NNI",10,5,20,"FALSE","all",0.05,0.523598775598299,0.0231218560894847,0.17289031800397,30.4673989413999
1000,0.1,20,2,"NNI",10,5,60,"FALSE","all",0.05,0.523598775598299,0.0346799292525173,0.17939706630804,31.8012490496573
1000,0.1,20,2,"NNI",10,5,100,"FALSE","all",0.05,0.523598775598299,0.0597502623906255,0.212466358359974,37.3103449146749
1000,0.1,20,2,"NNI",10,10,10,"FALSE","all",0.05,0.523598775598299,0.0272483894487739,0.173580914122786,30.3851220312933
1000,0.1,20,2,"NNI",10,10,30,"FALSE","all",0.05,0.523598775598299,0.0298710243364692,0.169796817533557,29.4855373253706
1000,0.1,20,2,"NNI",10,10,50,"FALSE","all",0.05,0.523598775598299,0.038292794581306,0.177387916328901,30.49261288003
1000,0.1,20,2,"NNI",25,5,20,"FALSE","all",0.05,0.523598775598299,0.0277112501582027,0.169096488201699,29.8272583897924
1000,0.1,20,2,"NNI",25,5,60,"FALSE","all",0.05,0.523598775598299,0.0368658222040058,0.177697310018952,30.6793369236295
1000,0.1,20,2,"NNI",25,5,100,"FALSE","all",0.05,0.523598775598299,0.0714926244100452,0.198235911682811,33.1600200849906
1000,0.1,20,2,"NNI",25,10,10,"FALSE","all",0.05,0.523598775598299,0.0276401627024532,0.169074539090151,29.1969456975007
1000,0.1,20,2,"NNI",25,10,30,"FALSE","all",0.05,0.523598775598299,0.0254515548428417,0.169955398859543,29.8243842237862
1000,0.1,20,2,"NNI",25,10,50,"FALSE","all",0.05,0.523598775598299,0.047945283558023,0.17924929307247,30.723518564001
1000,0.1,20,3,"NNI",10,5,20,"TRUE","noise",0.05,0.523598775598299,0.0650776574293726,0.179381119405688,26.8149783338234
1000,0.1,20,3,"NNI",10,5,60,"TRUE","noise",0.05,0.523598775598299,0.0704675081054323,0.170877652074091,26.3356668469613
1000,0.1,20,3,"NNI",10,5,100,"TRUE","noise",0.05,0.523598775598299,0.0641721395681255,0.170483804271178,26.7664815126281
1000,0.1,20,3,"NNI",10,10,10,"TRUE","noise",0.05,0.523598775598299,0.0558218686560743,0.171417474827644,28.0912770732499
1000,0.1,20,3,"NNI",10,10,30,"TRUE","noise",0.05,0.523598775598299,0.0631776488105409,0.164981330504628,25.0035373088969
1000,0.1,20,3,"NNI",10,10,50,"TRUE","noise",0.05,0.523598775598299,0.059913016928231,0.162849015926279,25.2736927432277
1000,0.1,20,3,"NNI",25,5,20,"TRUE","noise",0.05,0.523598775598299,0.0971565263400429,0.189142072167905,28.4837944640842
1000,0.1,20,3,"NNI",25,5,60,"TRUE","noise",0.05,0.523598775598299,0.0999900069961899,0.170663737570026,25.550298147675
1000,0.1,20,3,"NNI",25,5,100,"TRUE","noise",0.05,0.523598775598299,0.126824002375697,0.19329800233076,28.0328682954601
1000,0.1,20,3,"NNI",25,10,10,"TRUE","noise",0.05,0.523598775598299,0.124745368484651,0.201971777891706,30.5031591219289
1000,0.1,20,3,"NNI",25,10,30,"TRUE","noise",0.05,0.523598775598299,0.108461213883256,0.181070854193632,26.3351501437194
1000,0.1,20,3,"NNI",25,10,50,"TRUE","noise",0.05,0.523598775598299,0.127057568301504,0.200691415967232,29.2867942132888
1000,0.1,20,3,"NNI",10,5,20,"FALSE","noise",0.05,0.523598775598299,0.0268090707341783,0.149446260747396,25.6515170436523
1000,0.1,20,3,"NNI",10,5,60,"FALSE","noise",0.05,0.523598775598299,0.0355485745350473,0.163242626069885,27.1983125549893
1000,0.1,20,3,"NNI",10,5,100,"FALSE","noise",0.05,0.523598775598299,0.0483405343274229,0.160904677987793,25.0537637498882
1000,0.1,20,3,"NNI",10,10,10,"FALSE","noise",0.05,0.523598775598299,0.0314926896373384,0.155229086272784,26.5320756024236
1000,0.1,20,3,"NNI",10,10,30,"FALSE","noise",0.05,0.523598775598299,0.031394158838188,0.150169603227419,25.5764730236181
1000,0.1,20,3,"NNI",10,10,50,"FALSE","noise",0.05,0.523598775598299,0.0506404561678522,0.162429796578659,27.6249414166407
1000,0.1,20,3,"NNI",25,5,20,"FALSE","noise",0.05,0.523598775598299,0.0341039974729173,0.152682397551341,25.4848874881737
1000,0.1,20,3,"NNI",25,5,60,"FALSE","noise",0.05,0.523598775598299,0.0424582593838327,0.160020080731096,26.7046815312932
1000,0.1,20,3,"NNI",25,5,100,"FALSE","noise",0.05,0.523598775598299,0.0700153978745096,0.165116771401034,25.2837726039681
1000,0.1,20,3,"NNI",25,10,10,"FALSE","noise",0.05,0.523598775598299,0.0353753306666963,0.155328435315527,25.9522172008734
1000,0.1,20,3,"NNI",25,10,30,"FALSE","noise",0.05,0.523598775598299,0.0300534539858453,0.155837861960915,26.4237939286862
1000,0.1,20,3,"NNI",25,10,50,"FALSE","noise",0.05,0.523598775598299,0.040500919012224,0.153331378933922,25.6258556839455
1000,0.1,20,3,"NNI",10,5,20,"TRUE","all",0.05,0.523598775598299,0.0686732435504549,0.198970606593424,31.7732364128378
1000,0.1,20,3,"NNI",10,5,60,"TRUE","all",0.05,0.523598775598299,0.0955933610031956,0.205126546502495,30.2321956921123
1000,0.1,20,3,"NNI",10,5,100,"TRUE","all",0.05,0.523598775598299,0.0909726826826685,0.201723999927182,30.335822633538
1000,0.1,20,3,"NNI",10,10,10,"TRUE","all",0.05,0.523598775598299,0.0821228123734348,0.207452162991812,32.1257196725565
1000,0.1,20,3,"NNI",10,10,30,"TRUE","all",0.05,0.523598775598299,0.0899775336960905,0.198054578888055,30.2518516992768
1000,0.1,20,3,"NNI",10,10,50,"TRUE","all",0.05,0.523598775598299,0.100371101876592,0.2048658293584,30.6558928322581
1000,0.1,20,3,"NNI",25,5,20,"TRUE","all",0.05,0.523598775598299,0.157665356437361,0.248034589255428,37.3668421025758
1000,0.1,20,3,"NNI",25,5,60,"TRUE","all",0.05,0.523598775598299,0.190123176764941,0.274605820376684,39.7293401535487
1000,0.1,20,3,"NNI",25,5,100,"TRUE","all",0.05,0.523598775598299,0.181285750698542,0.258633174085442,38.6287615372338
1000,0.1,20,3,"NNI",25,10,10,"TRUE","all",0.05,0.523598775598299,0.170516630050039,0.264430822267528,40.9633677147693
1000,0.1,20,3,"NNI",25,10,30,"TRUE","all",0.05,0.523598775598299,0.166456529271101,0.258410233644612,39.2362279392302
1000,0.1,20,3,"NNI",25,10,50,"TRUE","all",0.05,0.523598775598299,0.183346920961385,0.253825851482944,36.4619538466657
1000,0.1,20,3,"NNI",10,5,20,"FALSE","all",0.05,0.523598775598299,0.0362621591667288,0.155296088737303,26.4781441379715
1000,0.1,20,3,"NNI",10,5,60,"FALSE","all",0.05,0.523598775598299,0.0434336295704,0.168613787724993,27.2769480921943
1000,0.1,20,3,"NNI",10,5,100,"FALSE","all",0.05,0.523598775598299,0.0651187969277256,0.186014387869043,29.2274561754944
